x,y
4.83467,2.55851
4.92128,2.60851
5.00788,2.65851
3.5684,2.27588
3.5684,2.37588
3.5684,2.47588
3.5684,2.57588
3.5684,2.67588
3.5684,2.77588
3.5684,2.87588
3.5684,2.97588
3.5684,3.07588
3.5684,3.17588
4.04068,2.19757
4.10496,2.27417
4.16924,2.35077
4.23352,2.42738
4.29779,2.50398
4.36207,2.58059
4.42635,2.65719
4.49063,2.7338
4.55491,2.8104
4.61919,2.88701
4.68347,2.96361
4.74775,3.04021
4.81202,3.11682
4.8763,3.19342
4.94058,3.27003
5.00486,3.34663
4.13773,2.10039
4.22433,2.15039
4.31093,2.20039
4.39753,2.25039
4.48414,2.30039
4.57074,2.35039
4.65734,2.40039
4.74395,2.45039
4.83055,2.50039
4.91715,2.55039
5.00375,2.60039
3.40152,2.25851
3.36732,2.35248
3.33312,2.44645
3.29891,2.54042
3.26471,2.63439
3.23051,2.72836
3.19631,2.82233
3.16211,2.9163
3.1279,3.01027
3.0937,3.10424
3.0595,3.1982
3.0253,3.29217
2.9911,3.38614
2.95689,3.48011
2.92269,3.57408
2.88849,3.66805
2.85429,3.76202
2.82008,3.85599
2.78588,3.94996
2.75168,4.04393
2.71748,4.1379
2.68328,4.23187
2.64907,4.32584
2.61487,4.41981
2.58067,4.51377
2.54647,4.60774
2.51227,4.70171
2.47806,4.79568
2.44386,4.88965
2.40966,4.98362
2.37546,5.07759
3.81777,2.28512
3.85197,2.37909
3.88617,2.47306
3.92037,2.56702
3.95457,2.66099
3.98878,2.75496
4.02298,2.84893
4.05718,2.9429
3.39739,2.26985
3.39739,2.36985
3.39739,2.46985
3.39739,2.56985
3.39739,2.66985
3.39739,2.76985
3.39739,2.86985
3.39739,2.96985
3.39739,3.06985
3.39739,3.16985
3.39739,3.26985
3.39739,3.36985
3.39739,3.46985
3.39739,3.56985
3.39739,3.66985
3.39739,3.76985
3.39739,3.86985
3.39739,3.96985
3.39739,4.06985
3.39739,4.16985
3.39739,4.26985
3.39739,4.36985
3.39739,4.46985
3.39739,4.56985
3.39739,4.66985
3.39739,4.76985
3.39739,4.86985
3.39739,4.96985
3.39739,5.06985
3.46992,2.34645
3.40564,2.42306
3.34137,2.49966
3.27709,2.57626
3.21281,2.65287
3.14853,2.72947
3.4316,2.26382
3.4658,2.35778
3.5,2.45175
3.5342,2.54572
3.5684,2.63969
3.60261,2.73366
3.63681,2.82763
3.67101,2.9216
3.70521,3.01557
4.05112,2.15039
4.13773,2.20039
4.22433,2.25039
4.31093,2.30039
4.39753,2.35039
4.48414,2.40039
4.57074,2.45039
4.65734,2.50039
4.74395,2.55039
4.83055,2.60039
4.91715,2.65039
5.00375,2.70039
3.01315,1.97378
2.92655,2.02378
4.063,2.17096
4.14961,2.22096
4.23621,2.27096
4.32281,2.32096
4.40941,2.37096
4.49602,2.42096
4.58262,2.47096
4.66922,2.52096
4.75582,2.57096
4.84243,2.62096
4.92903,2.67096
5.01563,2.72096
3.71516,2.27909
3.74936,2.37306
3.78356,2.46702
3.81777,2.56099
3.85197,2.65496
3.88617,2.74893
3.92037,2.8429
3.95457,2.93687
4.14329,1.83191
4.24177,1.84927
4.34025,1.86664
4.43873,1.884
4.53721,1.90137
4.63569,1.91873
4.73417,1.9361
4.83265,1.95346
4.93113,1.97083
5.02961,1.98819
3.30304,2.22909
3.23876,2.30569
3.17448,2.38229
4.11321,1.77981
4.21169,1.76245
4.31017,1.74508
4.40865,1.72772
4.50713,1.71035
4.60561,1.69299
4.70409,1.67562
4.80257,1.65826
4.90105,1.64089
4.99954,1.62353
5.09802,1.60617
3.95264,2.16775
4.03925,2.21775
4.12585,2.26775
4.21245,2.31775
4.29905,2.36775
4.38566,2.41775
4.47226,2.46775
4.55886,2.51775
4.64546,2.56775
4.73207,2.61775
4.81867,2.66775
4.90527,2.71775
4.99187,2.76775
5.07848,2.81775
3.86385,2.19966
3.92813,2.27626
3.9924,2.35287
4.05668,2.42947
4.12096,2.50608
4.18524,2.58268
4.24952,2.65929
4.3138,2.73589
4.37808,2.8125
4.44236,2.8891
4.50663,2.9657
4.57091,3.04231
4.63519,3.11891
4.69947,3.19552
4.76375,3.27212
4.82803,3.34873
4.89231,3.42533
4.95659,3.50194
5.02086,3.57854
3.75349,2.19645
3.84009,2.24645
3.92669,2.29645
4.01329,2.34645
4.0999,2.39645
4.1865,2.44645
4.2731,2.49645
4.35971,2.54645
4.44631,2.59645
4.53291,2.64645
4.61951,2.69645
4.70612,2.74645
4.79272,2.79645
4.87932,2.84645
4.96592,2.89645
5.05253,2.94645
3.9764,2.22096
4.04068,2.29757
4.10496,2.37417
4.16924,2.45077
4.23352,2.52738
4.29779,2.60398
4.36207,2.68059
4.42635,2.75719
4.49063,2.8338
4.55491,2.9104
4.61919,2.98701
4.68347,3.06361
4.74775,3.14021
4.81202,3.21682
4.8763,3.29342
4.94058,3.37003
5.00486,3.44663
3.07743,2.09718
2.99083,2.14718
3.98828,2.24153
4.05256,2.31814
4.11684,2.39474
4.18111,2.47135
4.24539,2.54795
4.30967,2.62456
4.37395,2.70116
4.43823,2.77777
4.50251,2.85437
4.56679,2.93097
4.63107,3.00758
4.69534,3.08418
4.75962,3.16079
4.8239,3.23739
4.88818,3.314
4.95246,3.3906
5.01674,3.46721
3.36732,2.25248
3.33312,2.34645
3.29891,2.44042
3.26471,2.53439
3.23051,2.62836
3.19631,2.72233
3.16211,2.8163
3.1279,2.91027
3.0937,3.00424
3.0595,3.0982
3.0253,3.19217
2.9911,3.28614
2.95689,3.38011
2.92269,3.47408
2.88849,3.56805
2.85429,3.66202
2.82008,3.75599
2.78588,3.84996
2.75168,3.94393
2.71748,4.0379
2.68328,4.13187
2.64907,4.22584
2.61487,4.31981
2.58067,4.41377
2.54647,4.50774
2.51227,4.60171
2.47806,4.69568
2.44386,4.78965
2.40966,4.88362
2.37546,4.97759
2.34126,5.07156
3.86604,2.21775
3.93032,2.29436
3.9946,2.37096
4.05888,2.44757
4.12316,2.52417
4.18744,2.60077
4.25171,2.67738
4.31599,2.75398
4.38027,2.83059
4.44455,2.90719
4.50883,2.9838
4.57311,3.0604
4.63739,3.13701
4.70167,3.21361
4.76594,3.29021
4.83022,3.36682
4.8945,3.44342
4.95878,3.52003
5.02306,3.59663
4.00285,2.20569
4.03705,2.29966
4.07125,2.39363
4.10546,2.4876
4.13966,2.58157
4.17386,2.67554
4.20806,2.76951
4.24226,2.86348
4.27647,2.95744
4.31067,3.05141
3.5,2.27588
3.5342,2.36985
3.5684,2.46382
3.60261,2.55778
3.63681,2.65175
3.67101,2.74572
3.70521,2.83969
3.73941,2.93366
3.77362,3.02763
4.02105,2.16775
4.10765,2.21775
4.19425,2.26775
4.28086,2.31775
4.36746,2.36775
4.45406,2.41775
4.54066,2.46775
4.62727,2.51775
4.71387,2.56775
4.80047,2.61775
4.88707,2.66775
4.97368,2.71775
5.06028,2.76775
3.20043,2.22306
3.16623,2.31702
4.0106,2.21493
4.0448,2.3089
4.07901,2.40287
4.11321,2.49684
4.14741,2.59081
4.18161,2.68478
4.21581,2.77875
4.25002,2.87271
4.28422,2.96668
4.31842,3.06065
3.36319,2.27588
3.36319,2.37588
3.36319,2.47588
3.36319,2.57588
3.36319,2.67588
3.36319,2.77588
3.36319,2.87588
3.36319,2.97588
3.36319,3.07588
3.36319,3.17588
3.36319,3.27588
3.36319,3.37588
3.36319,3.47588
3.36319,3.57588
3.36319,3.67588
3.36319,3.77588
3.36319,3.87588
3.36319,3.97588
3.36319,4.07588
3.36319,4.17588
3.36319,4.27588
3.36319,4.37588
3.36319,4.47588
3.36319,4.57588
3.36319,4.67588
3.36319,4.77588
3.36319,4.87588
3.36319,4.97588
3.36319,5.07588
3.39739,2.28191
3.39739,2.38191
3.39739,2.48191
3.39739,2.58191
3.39739,2.68191
3.39739,2.78191
3.39739,2.88191
3.39739,2.98191
3.39739,3.08191
3.39739,3.18191
3.39739,3.28191
3.39739,3.38191
3.39739,3.48191
3.39739,3.58191
3.39739,3.68191
3.39739,3.78191
3.39739,3.88191
3.39739,3.98191
3.39739,4.08191
3.39739,4.18191
3.39739,4.28191
3.39739,4.38191
3.39739,4.48191
3.39739,4.58191
3.39739,4.68191
3.39739,4.78191
3.39739,4.88191
3.39739,4.98191
3.39739,5.08191
3.29891,2.25248
3.29891,2.35248
3.29891,2.45248
3.29891,2.55248
3.29891,2.65248
3.29891,2.75248
3.29891,2.85248
3.29891,2.95248
3.29891,3.05248
3.29891,3.15248
3.29891,3.25248
3.29891,3.35248
3.29891,3.45248
3.29891,3.55248
3.29891,3.65248
3.29891,3.75248
3.29891,3.85248
3.29891,3.95248
3.29891,4.05248
3.29891,4.15248
3.29891,4.25248
3.29891,4.35248
3.29891,4.45248
3.29891,4.55248
3.29891,4.65248
3.29891,4.75248
3.29891,4.85248
3.29891,4.95248
3.29891,5.05248
3.30304,2.22909
3.33724,2.32306
3.37144,2.41702
3.40564,2.51099
3.43985,2.60496
3.47405,2.69893
3.50825,2.7929
3.54245,2.88687
3.57665,2.98084
3.61086,3.07481
3.4316,2.27588
3.4316,2.37588
3.4316,2.47588
3.4316,2.57588
3.4316,2.67588
3.4316,2.77588
3.4316,2.87588
3.4316,2.97588
3.4316,3.07588
3.4316,3.17588
3.4316,3.27588
3.4316,3.37588
3.59848,2.24645
3.56428,2.34042
3.53008,2.43439
3.49587,2.52836
3.46167,2.62233
3.42747,2.7163
3.39327,2.81027
3.35907,2.90424
3.32486,2.9982
3.29066,3.09217
3.25646,3.18614
3.22226,3.28011
3.18806,3.37408
3.15385,3.46805
3.11965,3.56202
3.08545,3.65599
3.05125,3.74996
3.01705,3.84393
2.98284,3.9379
2.94864,4.03187
2.91444,4.12584
2.88024,4.21981
2.84604,4.31377
2.81183,4.40774
2.77763,4.50171
2.74343,4.59568
2.70923,4.68965
2.67503,4.78362
2.64082,4.87759
2.60662,4.97156
2.57242,5.06553
3.5342,2.32306
3.46992,2.39966
3.40564,2.47626
3.34137,2.55287
3.27709,2.62947
3.21281,2.70608
3.14853,2.78268
3.08425,2.85929
4.06713,1.84115
4.15373,1.79115
4.24033,1.74115
4.32694,1.69115
4.41354,1.64115
4.50014,1.59115
4.58674,1.54115
4.67335,1.49115
4.75995,1.44115
4.84655,1.39115
4.93315,1.34115
5.01976,1.29115
3.36319,2.27588
3.32899,2.36985
3.29479,2.46382
3.26059,2.55778
3.22638,2.65175
3.19218,2.74572
3.15798,2.83969
3.12378,2.93366
3.08958,3.02763
3.05537,3.1216
3.02117,3.21557
2.98697,3.30954
2.95277,3.40351
2.91857,3.49748
2.88436,3.59145
2.85016,3.68542
2.81596,3.77939
2.78176,3.87335
2.74756,3.96732
2.71335,4.06129
2.67915,4.15526
2.64495,4.24923
2.61075,4.3432
2.57655,4.43717
2.54234,4.53114
2.50814,4.62511
2.47394,4.71908
2.43974,4.81305
2.40554,4.90702
2.37133,5.00099
3.53008,2.25851
3.59436,2.33512
3.65863,2.41172
3.72291,2.48833
3.78719,2.56493
3.85147,2.64153
3.91575,2.71814
3.98003,2.79474
4.04431,2.87135
4.10859,2.94795
3.28071,2.21454
3.19411,2.26454
3.10751,2.31454
3.89392,2.28229
3.9582,2.3589
4.02248,2.4355
4.08676,2.51211
4.15104,2.58871
4.21532,2.66532
4.2796,2.74192
4.34387,2.81853
4.40815,2.89513
4.47243,2.97173
4.53671,3.04834
4.60099,3.12494
4.66527,3.20155
4.72955,3.27815
4.79383,3.35476
4.8581,3.43136
4.92238,3.50797
4.98666,3.58457
5.05094,3.66117
3.5684,2.27588
3.60261,2.36985
3.63681,2.46382
3.67101,2.55778
3.70521,2.65175
3.73941,2.74572
3.77362,2.83969
3.80782,2.93366
3.86604,2.15248
3.96452,2.16985
4.063,2.18721
4.16148,2.20458
4.25996,2.22194
4.35845,2.23931
4.45693,2.25667
4.55541,2.27404
4.65389,2.2914
4.75237,2.30876
4.85085,2.32613
4.94933,2.34349
5.04781,2.36086
3.5342,2.28191
3.5684,2.37588
3.60261,2.46985
3.63681,2.56382
3.67101,2.65778
3.70521,2.75175
3.73941,2.84572
3.77362,2.93969
3.80782,3.03366
3.62856,2.22909
3.59436,2.32306
3.56015,2.41702
3.52595,2.51099
3.49175,2.60496
3.45755,2.69893
3.42335,2.7929
3.38914,2.88687
3.35494,2.98084
3.32074,3.07481
3.28654,3.16878
3.25234,3.26275
3.21813,3.35672
3.18393,3.45069
3.14973,3.54466
3.11553,3.63862
3.08133,3.73259
3.04712,3.82656
3.01292,3.92053
2.97872,4.0145
2.94452,4.10847
2.91032,4.20244
2.87611,4.29641
2.84191,4.39038
2.80771,4.48435
2.77351,4.57832
2.73931,4.67229
2.7051,4.76626
2.6709,4.86023
2.6367,4.95419
2.6025,5.04816
3.62856,2.32909
3.62856,2.42909
3.62856,2.52909
3.62856,2.62909
3.62856,2.72909
3.62856,2.82909
3.62856,2.92909
3.62856,3.02909
3.5684,2.28794
3.5684,2.38794
3.5684,2.48794
3.5684,2.58794
3.5684,2.68794
3.5684,2.78794
3.5684,2.88794
3.5684,2.98794
3.5684,3.08794
3.37144,2.22909
3.30716,2.30569
3.24288,2.38229
3.17861,2.4589
3.53008,2.24645
3.59436,2.32306
3.65863,2.39966
3.72291,2.47626
3.78719,2.55287
3.85147,2.62947
3.91575,2.70608
3.98003,2.78268
4.04431,2.85929
4.10859,2.93589
3.59848,2.31172
3.5342,2.38833
3.46992,2.46493
3.40564,2.54153
3.34137,2.61814
3.27709,2.69474
3.21281,2.77135
3.14853,2.84795
3.08425,2.92456
3.01997,3.00116
2.95569,3.07777
2.89141,3.15437
2.82714,3.23097
2.76286,3.30758
2.69858,3.38418
2.6343,3.46079
2.57002,3.53739
2.50574,3.614
2.44146,3.6906
2.37718,3.76721
2.31291,3.84381
2.24863,3.92041
2.18435,3.99702
2.12007,4.07362
2.05579,4.15023
1.99151,4.22683
1.92723,4.30344
1.86295,4.38004
1.79868,4.45665
1.7344,4.53325
1.67012,4.60985
1.60584,4.68646
1.54156,4.76306
1.47728,4.83967
1.413,4.91627
1.34872,4.99288
1.28445,5.06948
3.99872,2.19436
4.08533,2.24436
4.17193,2.29436
4.25853,2.34436
4.34513,2.39436
4.43174,2.44436
4.51834,2.49436
4.60494,2.54436
4.69154,2.59436
4.77815,2.64436
4.86475,2.69436
4.95135,2.74436
5.03795,2.79436
3.8556,2.26493
3.91987,2.34153
3.98415,2.41814
4.04843,2.49474
4.11271,2.57135
4.17699,2.64795
4.24127,2.72456
4.30555,2.80116
4.36983,2.87777
4.4341,2.95437
4.49838,3.03097
4.56266,3.10758
4.62694,3.18418
4.69122,3.26079
4.7555,3.33739
4.81978,3.414
4.88406,3.4906
4.94833,3.56721
5.01261,3.64381
3.94632,2.23833
4.0106,2.31493
4.07488,2.39153
4.13916,2.46814
4.20344,2.54474
4.26772,2.62135
4.332,2.69795
4.39627,2.77456
4.46055,2.85116
4.52483,2.92777
4.58911,3.00437
4.65339,3.08097
4.71767,3.15758
4.78195,3.23418
4.84623,3.31079
4.91051,3.38739
4.97478,3.464
5.03906,3.5406
3.18223,2.18512
3.18223,2.28512
3.18223,2.38512
3.63268,2.25248
3.59848,2.34645
3.56428,2.44042
3.53008,2.53439
3.49587,2.62836
3.46167,2.72233
3.42747,2.8163
3.39327,2.91027
3.35907,3.00424
3.32486,3.0982
3.29066,3.19217
3.25646,3.28614
3.22226,3.38011
3.18806,3.47408
3.15385,3.56805
3.11965,3.66202
3.08545,3.75599
3.05125,3.84996
3.01705,3.94393
2.98284,4.0379
2.94864,4.13187
2.91444,4.22584
2.88024,4.31981
2.84604,4.41377
2.81183,4.50774
2.77763,4.60171
2.74343,4.69568
2.70923,4.78965
2.67503,4.88362
2.64082,4.97759
2.60662,5.07156
3.76537,2.22909
3.82964,2.30569
3.89392,2.38229
3.9582,2.4589
4.02248,2.5355
4.08676,2.61211
4.15104,2.68871
4.21532,2.76532
4.2796,2.84192
4.34387,2.91853
4.40815,2.99513
4.47243,3.07173
4.53671,3.14834
4.60099,3.22494
4.66527,3.30155
4.72955,3.37815
4.79383,3.45476
4.8581,3.53136
4.92238,3.60797
4.98666,3.68457
5.05094,3.76117
3.59848,2.34645
3.59848,2.44645
3.59848,2.54645
3.59848,2.64645
3.59848,2.74645
3.59848,2.84645
3.59848,2.94645
3.59848,3.04645
3.59848,3.14645
3.5,2.28794
3.5,2.38794
3.5,2.48794
3.5,2.58794
3.5,2.68794
3.5,2.78794
3.5,2.88794
3.5,2.98794
3.5,3.08794
3.5,3.18794
3.5342,2.28191
3.5342,2.38191
3.5342,2.48191
3.5342,2.58191
3.5342,2.68191
3.5342,2.78191
3.5342,2.88191
3.5342,2.98191
3.5342,3.08191
3.5342,3.18191
3.70521,2.26382
3.73941,2.35778
3.77362,2.45175
3.80782,2.54572
3.84202,2.63969
3.87622,2.73366
3.91042,2.82763
3.94463,2.9216
4.10908,1.89115
4.20756,1.90851
4.30604,1.92588
4.40453,1.94324
4.50301,1.96061
4.60149,1.97797
4.69997,1.99534
4.79845,2.0127
4.89693,2.03007
4.99541,2.04743
5.09389,2.0648
3.4316,2.27588
3.4316,2.37588
3.4316,2.47588
3.4316,2.57588
3.4316,2.67588
3.4316,2.77588
3.4316,2.87588
3.4316,2.97588
3.4316,3.07588
3.4316,3.17588
3.4316,3.27588
3.4316,3.37588
3.4658,2.26985
3.4658,2.36985
3.4658,2.46985
3.4658,2.56985
3.4658,2.66985
3.4658,2.76985
3.4658,2.86985
3.4658,2.96985
3.4658,3.06985
3.4658,3.16985
3.4658,3.26985
4.0106,2.21493
4.0972,2.26493
4.18381,2.31493
4.27041,2.36493
4.35701,2.41493
4.44362,2.46493
4.53022,2.51493
4.61682,2.56493
4.70342,2.61493
4.79003,2.66493
4.87663,2.71493
4.96323,2.76493
5.04983,2.81493
3.5342,2.28191
3.5342,2.38191
3.5342,2.48191
3.5342,2.58191
3.5342,2.68191
3.5342,2.78191
3.5342,2.88191
3.5342,2.98191
3.5342,3.08191
3.5342,3.18191
3.99872,2.14115
4.063,2.21775
4.12728,2.29436
4.19156,2.37096
4.25584,2.44757
4.32012,2.52417
4.3844,2.60077
4.44868,2.67738
4.51295,2.75398
4.57723,2.83059
4.64151,2.90719
4.70579,2.9838
4.77007,3.0604
4.83435,3.13701
4.89863,3.21361
4.96291,3.29021
5.02718,3.36682
4.14185,1.9053
4.22846,1.9553
4.31506,2.0053
4.40166,2.0553
4.48826,2.1053
4.57487,2.1553
4.66147,2.2053
4.74807,2.2553
4.83467,2.3053
4.92128,2.3553
5.00788,2.4053
4.02105,2.16775
4.10765,2.21775
4.19425,2.26775
4.28086,2.31775
4.36746,2.36775
4.45406,2.41775
4.54066,2.46775
4.62727,2.51775
4.71387,2.56775
4.80047,2.61775
4.88707,2.66775
4.97368,2.71775
5.06028,2.76775
3.26884,2.23512
3.26884,2.33512
3.26884,2.43512
3.26884,2.53512
3.26884,2.63512
3.26884,2.73512
3.26884,2.83512
3.26884,2.93512
3.26884,3.03512
3.26884,3.13512
3.26884,3.23512
3.26884,3.33512
3.26884,3.43512
3.26884,3.53512
3.26884,3.63512
3.26884,3.73512
3.26884,3.83512
3.26884,3.93512
3.26884,4.03512
3.26884,4.13512
3.26884,4.23512
3.26884,4.33512
3.26884,4.43512
3.26884,4.53512
3.26884,4.63512
3.26884,4.73512
3.26884,4.83512
3.26884,4.93512
3.26884,5.03512
3.20043,2.22306
3.16623,2.31702
3.20868,2.18833
3.1444,2.26493
3.66688,2.25851
3.73116,2.33512
3.79544,2.41172
3.85972,2.48833
3.924,2.56493
3.98828,2.64153
4.05256,2.71814
4.11684,2.79474
4.18111,2.87135
4.24539,2.94795
4.30967,3.02456
3.23051,2.24042
3.19631,2.33439
3.16211,2.42836
3.26884,2.23512
3.26884,2.33512
3.26884,2.43512
3.26884,2.53512
3.26884,2.63512
3.26884,2.73512
3.26884,2.83512
3.26884,2.93512
3.26884,3.03512
3.26884,3.13512
3.26884,3.23512
3.26884,3.33512
3.26884,3.43512
3.26884,3.53512
3.26884,3.63512
3.26884,3.73512
3.26884,3.83512
3.26884,3.93512
3.26884,4.03512
3.26884,4.13512
3.26884,4.23512
3.26884,4.33512
3.26884,4.43512
3.26884,4.53512
3.26884,4.63512
3.26884,4.73512
3.26884,4.83512
3.26884,4.93512
3.26884,5.03512
3.23463,2.22909
3.23463,2.32909
3.23463,2.42909
3.23463,2.52909
3.23463,2.62909
3.23463,2.72909
3.23463,2.82909
3.23463,2.92909
3.23463,3.02909
3.23463,3.12909
3.23463,3.22909
3.23463,3.32909
3.23463,3.42909
3.23463,3.52909
3.23463,3.62909
3.23463,3.72909
3.23463,3.82909
3.23463,3.92909
3.23463,4.02909
3.23463,4.12909
3.23463,4.22909
3.23463,4.32909
3.23463,4.42909
3.23463,4.52909
3.23463,4.62909
3.23463,4.72909
3.23463,4.82909
3.23463,4.92909
3.23463,5.02909
3.26471,2.24645
3.23051,2.34042
3.19631,2.43439
4.00285,2.20569
4.08945,2.25569
4.17605,2.30569
4.26266,2.35569
4.34926,2.40569
4.43586,2.45569
4.52246,2.50569
4.60907,2.55569
4.69567,2.60569
4.78227,2.65569
4.86887,2.70569
4.95548,2.75569
5.04208,2.80569
4.07901,1.87378
4.17749,1.85642
4.27597,1.83905
4.37445,1.82169
4.47293,1.80432
4.57141,1.78696
4.66989,1.76959
4.76837,1.75223
4.86685,1.73486
4.96533,1.7175
5.06381,1.70013
4.06713,1.85321
4.16561,1.83584
4.26409,1.81848
4.36257,1.80111
4.46105,1.78375
4.55953,1.76638
4.65801,1.74902
4.75649,1.73166
4.85497,1.71429
4.95346,1.69693
5.05194,1.67956
4.063,2.17096
4.12728,2.24757
4.19156,2.32417
4.25584,2.40077
4.32012,2.47738
4.3844,2.55398
4.44868,2.63059
4.51295,2.70719
4.57723,2.7838
4.64151,2.8604
4.70579,2.93701
4.77007,3.01361
4.83435,3.09021
4.89863,3.16682
4.96291,3.24342
5.02718,3.32003
3.92257,2.19718
4.00917,2.24718
4.09577,2.29718
4.18237,2.34718
4.26898,2.39718
4.35558,2.44718
4.44218,2.49718
4.52878,2.54718
4.61539,2.59718
4.70199,2.64718
4.78859,2.69718
4.8752,2.74718
4.9618,2.79718
5.0484,2.84718
3.40152,2.21172
3.4658,2.28833
3.53008,2.36493
3.59436,2.44153
3.65863,2.51814
3.72291,2.59474
3.78719,2.67135
3.85147,2.74795
3.91575,2.82456
3.98003,2.90116
3.67101,2.26985
3.67101,2.36985
3.67101,2.46985
3.67101,2.56985
3.67101,2.66985
3.67101,2.76985
3.67101,2.86985
3.67101,2.96985
3.67101,3.06985
3.5,2.36382
3.4658,2.45778
3.4316,2.55175
3.39739,2.64572
3.36319,2.73969
3.32899,2.83366
3.29479,2.92763
3.26059,3.0216
3.22638,3.11557
3.19218,3.20954
3.15798,3.30351
3.12378,3.39748
3.08958,3.49145
3.05537,3.58542
3.02117,3.67939
2.98697,3.77335
2.95277,3.86732
2.91857,3.96129
2.88436,4.05526
2.85016,4.14923
2.81596,4.2432
2.78176,4.33717
2.74756,4.43114
2.71335,4.52511
2.67915,4.61908
2.64495,4.71305
2.61075,4.80702
2.57655,4.90099
2.54234,4.99495
2.50814,5.08892
3.67101,2.26985
3.70521,2.36382
3.73941,2.45778
3.77362,2.55175
3.80782,2.64572
3.84202,2.73969
3.87622,2.83366
3.91042,2.92763
3.62856,2.32909
3.59436,2.42306
3.56015,2.51702
3.52595,2.61099
3.49175,2.70496
3.45755,2.79893
3.42335,2.8929
3.38914,2.98687
3.35494,3.08084
3.32074,3.17481
3.28654,3.26878
3.25234,3.36275
3.21813,3.45672
3.18393,3.55069
3.14973,3.64466
3.11553,3.73862
3.08133,3.83259
3.04712,3.92656
3.01292,4.02053
2.97872,4.1145
2.94452,4.20847
2.91032,4.30244
2.87611,4.39641
2.84191,4.49038
2.80771,4.58435
2.77351,4.67832
2.73931,4.77229
2.7051,4.86626
2.6709,4.96023
2.6367,5.05419
3.73116,2.33512
3.73116,2.43512
3.73116,2.53512
3.73116,2.63512
3.73116,2.73512
3.73116,2.83512
3.73116,2.93512
3.73116,3.03512
3.82552,2.29436
3.8898,2.37096
3.95408,2.44757
4.01836,2.52417
4.08263,2.60077
4.14691,2.67738
4.21119,2.75398
4.27547,2.83059
4.33975,2.90719
4.40403,2.9838
4.46831,3.0604
4.53259,3.13701
4.59686,3.21361
4.66114,3.29021
4.72542,3.36682
4.7897,3.44342
4.85398,3.52003
4.91826,3.59663
4.98254,3.67324
5.04682,3.74984
3.28071,2.21454
3.19411,2.26454
3.10751,2.31454
4.15373,1.83794
4.25221,1.82057
4.35069,1.80321
4.44917,1.78584
4.54765,1.76848
4.64613,1.75111
4.74462,1.73375
4.8431,1.71638
4.94158,1.69902
5.04006,1.68166
3.89392,2.28229
3.9582,2.3589
4.02248,2.4355
4.08676,2.51211
4.15104,2.58871
4.21532,2.66532
4.2796,2.74192
4.34387,2.81853
4.40815,2.89513
4.47243,2.97173
4.53671,3.04834
4.60099,3.12494
4.66527,3.20155
4.72955,3.27815
4.79383,3.35476
4.8581,3.43136
4.92238,3.50797
4.98666,3.58457
5.05094,3.66117
3.33724,2.23512
3.27296,2.31172
3.20868,2.38833
3.1444,2.46493
3.79957,2.22306
3.86385,2.29966
3.92813,2.37626
3.9924,2.45287
4.05668,2.52947
4.12096,2.60608
4.18524,2.68268
4.24952,2.75929
4.3138,2.83589
4.37808,2.9125
4.44236,2.9891
4.50663,3.0657
4.57091,3.14231
4.63519,3.21891
4.69947,3.29552
4.76375,3.37212
4.82803,3.44873
4.89231,3.52533
4.95659,3.60194
5.02086,3.67854
3.4658,2.26985
3.5,2.36382
3.5342,2.45778
3.5684,2.55175
3.60261,2.64572
3.63681,2.73969
3.67101,2.83366
3.70521,2.92763
3.73941,3.0216
3.36319,2.37588
3.36319,2.47588
3.36319,2.57588
3.36319,2.67588
3.36319,2.77588
3.36319,2.87588
3.36319,2.97588
3.36319,3.07588
3.36319,3.17588
3.36319,3.27588
3.36319,3.37588
3.36319,3.47588
3.36319,3.57588
3.36319,3.67588
3.36319,3.77588
3.36319,3.87588
3.36319,3.97588
3.36319,4.07588
3.36319,4.17588
3.36319,4.27588
3.36319,4.37588
3.36319,4.47588
3.36319,4.57588
3.36319,4.67588
3.36319,4.77588
3.36319,4.87588
3.36319,4.97588
3.36319,5.07588
3.4658,2.28191
3.4658,2.38191
3.4658,2.48191
3.4658,2.58191
3.4658,2.68191
3.4658,2.78191
3.4658,2.88191
3.4658,2.98191
3.4658,3.08191
3.4658,3.18191
3.4658,3.28191
3.96865,2.21172
4.05525,2.26172
4.14185,2.31172
4.22846,2.36172
4.31506,2.41172
4.40166,2.46172
4.48826,2.51172
4.57487,2.56172
4.66147,2.61172
4.74807,2.66172
4.83467,2.71172
4.92128,2.76172
5.00788,2.81172
3.17036,2.20569
3.13615,2.29966
4.00285,2.15248
4.03705,2.24645
4.07125,2.34042
4.10546,2.43439
4.13966,2.52836
4.17386,2.62233
4.20806,2.7163
4.24226,2.81027
4.27647,2.90424
4.31067,2.9982
4.063,2.17096
4.0972,2.26493
4.13141,2.3589
4.16561,2.45287
4.19981,2.54684
4.23401,2.64081
4.26822,2.73478
4.30242,2.82875
4.33662,2.92271
4.37082,3.01668
4.40502,3.11065
3.39739,2.26985
3.4316,2.36382
3.4658,2.45778
3.5,2.55175
3.5342,2.64572
3.5684,2.73969
3.60261,2.83366
3.63681,2.92763
3.67101,3.0216
4.03293,2.18833
4.11953,2.23833
4.20613,2.28833
4.29273,2.33833
4.37934,2.38833
4.46594,2.43833
4.55254,2.48833
4.63914,2.53833
4.72575,2.58833
4.81235,2.63833
4.89895,2.68833
4.98555,2.73833
5.07216,2.78833
3.43985,2.22909
